gene_id	GTEX-1122O	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ9	GTEX-11I78	GTEX-11P7K	GTEX-11TT1	GTEX-11VI4	GTEX-11ZTT	GTEX-1211K	GTEX-1212Z	GTEX-12696	GTEX-RWS6	GTEX-S4Q7	GTEX-S7SF	GTEX-S95S	GTEX-SIU7	GTEX-SN8G	GTEX-SNOS	GTEX-SSA3	GTEX-SUCS	GTEX-T5JC	GTEX-T5JW	GTEX-T6MN	GTEX-T6MO	GTEX-TKQ1	GTEX-TKQ2	GTEX-TML8	GTEX-TMZS	GTEX-U3ZG	GTEX-U3ZH	GTEX-U3ZM	GTEX-U3ZN	GTEX-UPJH	GTEX-UPK5	GTEX-V1D1	GTEX-V955	GTEX-VJYA	GTEX-VUSG	GTEX-VUSH	GTEX-W5WG	GTEX-W5X1	GTEX-WCDI	GTEX-WEY5	GTEX-WFG7	GTEX-WFG8	GTEX-WFJO	GTEX-WFON	GTEX-WH7G	GTEX-WHPG	GTEX-WHSB	GTEX-WOFM	GTEX-WRHK	GTEX-WXYG	GTEX-WZTO	GTEX-X15G	GTEX-X3Y1	GTEX-X4EP	GTEX-X4LF	GTEX-X585	GTEX-X5EB	GTEX-X638	GTEX-X88G	GTEX-XBED	GTEX-XBEW	GTEX-XGQ4	GTEX-XLM4	GTEX-XMK1	GTEX-XPT6	GTEX-XQ3S	GTEX-XUJ4	GTEX-XUYS	GTEX-XXEK	GTEX-XYKS	GTEX-Y114	GTEX-Y3IK	GTEX-Y5LM	GTEX-Y5V5	GTEX-Y5V6	GTEX-Y8DK	GTEX-Y8E4	GTEX-Y8E5	GTEX-Y8LW	GTEX-Y9LG	GTEX-YB5E	GTEX-YB5K	GTEX-YEC3	GTEX-YEC4	GTEX-YFCO	GTEX-ZC5H	GTEX-ZDTS	GTEX-ZF3C	GTEX-ZG7Y	GTEX-ZLV1	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQG8	GTEX-ZQUD	GTEX-ZT9W	GTEX-ZT9X	GTEX-ZTPG	GTEX-ZTSS	GTEX-ZTTD	GTEX-ZTX8	GTEX-ZUA1	GTEX-ZV6S	GTEX-ZV7C	GTEX-ZVT2	GTEX-ZVTK	GTEX-ZVZP	GTEX-ZXES
ENSG00000000003.10	-0.4872418422215691	-0.4628411111010684	-1.941696001617852	0.4628411111010683	-1.4168672639646789	0.175267350436411	0.175267350436411	0.4387129185961083	1.3597373839386055	-0.2759210631079599	0.7517957253750428	-0.03270097862722928	1.9416960016178528	0.8730997766188403	2.110880219388008	-0.230901527086056	1.1663368969668275	-1.084234430000899	-0.723186653500953	-0.186345392110644	1.814731268197365	0.05451891484810106	0.5880157233038166	1.2571601440014075	-0.8416212335729142	-0.344547230995852	1.210500350064283	1.306730230604991	0.14215633413733494	-0.13115565641633714	-0.8109553641377003	0.3677716922563233	-0.32150716026771675	-0.2533471031357997	-0.5119362138713294	-1.7116753065097283	-1.624131126670952	1.0088564614556432	1.0458026143123609	0.1201708280993545	0.20857169501420508	0.9388143168769032	1.5475149163347155	0.8416212335729143	1.7116753065097288	-0.3911962581894717	-0.667664420705464	0.6141284723406751	-0.5369468212896339	-1.0088564614556432	-0.9054682151499922	-1.4790369680731323	0.0763628372999465	0.7810338115227088	-1.1663368969668269	0.5119362138713294	0.9732384952295128	-0.5622979372864311	0.6951576302296063	-0.2986365279290154	-2.3783289333656707	-1.210500350064283	-1.8147312681973655	0.667664420705464	0.4872418422215693	0.8109553641377003	0.9054682151499924	0.23090152708605616	1.6241311266709515	-0.09824326206829556	-0.3677716922563234	1.084234430000899	0.723186653500953	-2.110880219388008	2.3783289333656725	0.536946821289634	-1.1243382315686392	-0.010898599553883236	-1.2571601440014075	-0.6141284723406751	-1.5475149163347155	1.4168672639646789	-0.8730997766188403	1.1243382315686383	0.2533471031357997	0.344547230995852	-0.5880157233038165	-1.3597373839386062	1.4790369680731323	0.6406668899191048	-0.6406668899191049	-0.4148374945423775	0.010898599553883236	0.03270097862722942	-0.13115565641633714	0.4148374945423773	-0.07636283729994635	0.2986365279290154	-1.0458026143123609	-0.05451891484810106	-0.7810338115227088	0.27592106310796005	-0.2085716950142052	-0.9732384952295132	0.3215071602677169	-1.306730230604991	0.5622979372864311	-0.7517957253750428	-0.9388143168769032	0.3911962581894717	-0.164210777079331	-0.4387129185961083	0.09824326206829556	-0.6951576302296063
ENSG00000001497.12	0.5751092812784381	-0.12017082809935466	1.6241311266709515	0.1201708280993545	0.33300509819729657	-0.5119362138713294	-1.7116753065097283	-0.3911962581894717	0.0763628372999465	-1.0088564614556432	1.9416960016178528	1.0458026143123609	-0.7374157420660922	-1.8147312681973655	-2.110880219388008	-1.084234430000899	-0.5369468212896339	-1.4168672639646789	-1.4790369680731323	-0.2085716950142052	-1.5475149163347155	-0.4148374945423775	-1.1663368969668269	0.4148374945423773	0.8730997766188403	-0.03270097862722928	-1.624131126670952	0.723186653500953	0.5119362138713294	-1.306730230604991	-0.5751092812784382	-0.7810338115227088	-2.3783289333656707	-0.6141284723406751	0.27592106310796005	-0.8730997766188403	-0.6406668899191049	-0.05451891484810106	-0.9054682151499922	2.110880219388008	1.5475149163347155	-0.164210777079331	-0.8416212335729142	0.8261911774319647	2.3783289333656725	-0.32150716026771675	-0.4628411111010684	0.7663328768271614	-0.7374157420660922	-1.2571601440014075	-0.9388143168769032	0.4387129185961083	0.9732384952295128	1.084234430000899	1.7116753065097288	0.5751092812784381	0.4872418422215693	0.9054682151499924	-1.0458026143123609	1.306730230604991	-0.6951576302296063	0.2533471031357997	0.9388143168769032	1.210500350064283	0.6406668899191048	-0.2986365279290154	1.3597373839386055	0.7663328768271614	-0.3677716922563234	-0.2533471031357997	1.4790369680731323	0.09824326206829556	-0.9732384952295132	-0.2759210631079599	1.1663368969668275	0.33300509819729657	-0.4387129185961083	0.010898599553883236	-0.010898599553883236	-1.3597373839386062	-0.344547230995852	0.20857169501420508	-1.1243382315686392	0.4628411111010683	-0.07636283729994635	1.4168672639646789	-1.941696001617852	0.2986365279290154	-0.667664420705464	1.0088564614556432	0.667664420705464	0.03270097862722942	0.05451891484810106	-0.14215633413733494	0.536946821289634	0.16421077707933085	1.1243382315686383	0.186345392110644	-0.8109553641377003	-0.186345392110644	0.23090152708605616	-0.09824326206829556	0.6141284723406751	-0.4872418422215691	-1.210500350064283	-0.230901527086056	0.14215633413733494	0.3677716922563233	1.814731268197365	-0.5751092812784382	0.8261911774319647	0.6951576302296063	1.2571601440014075	0.3911962581894717
ENSG00000002586.13	-1.4168672639646789	-1.1663368969668269	-2.110880219388008	1.0458026143123609	-0.3911962581894717	0.4872418422215693	0.09824326206829556	-0.344547230995852	0.2533471031357997	-1.0458026143123609	0.4148374945423773	1.4168672639646789	-1.941696001617852	1.306730230604991	-1.7116753065097283	0.175267350436411	-0.2646172270329262	-1.0088564614556432	0.667664420705464	-0.8109553641377003	0.8730997766188403	0.6951576302296063	-0.14215633413733494	-0.12017082809935466	-0.5119362138713294	-0.7810338115227088	1.5475149163347155	-1.084234430000899	1.9416960016178528	2.110880219388008	-0.6951576302296063	1.814731268197365	-0.010898599553883236	0.9388143168769032	0.9054682151499924	0.6273424506475129	1.7116753065097288	-0.2646172270329262	-0.4148374945423775	-1.5475149163347155	-2.3783289333656707	-0.5369468212896339	0.27592106310796005	-0.3677716922563234	-0.4387129185961083	-0.7517957253750428	-1.2571601440014075	-0.230901527086056	-0.8730997766188403	0.3677716922563233	-0.164210777079331	0.2986365279290154	0.010898599553883236	-0.06543697299466768	0.8416212335729143	-0.9054682151499922	1.3597373839386055	-1.210500350064283	0.5751092812784381	1.0088564614556432	0.5119362138713294	-0.06543697299466768	1.1243382315686383	0.05451891484810106	0.5751092812784381	0.1201708280993545	1.1663368969668275	1.2571601440014075	0.14215633413733494	-0.667664420705464	-0.8416212335729142	-1.1243382315686392	-0.2986365279290154	-0.723186653500953	0.4628411111010683	-1.4790369680731323	-1.624131126670952	-0.4872418422215691	0.175267350436411	0.536946821289634	0.03270097862722942	-0.5880157233038165	-0.9732384952295132	-0.186345392110644	0.3215071602677169	-0.32150716026771675	0.9732384952295128	0.6273424506475129	1.210500350064283	0.723186653500953	0.20857169501420508	-1.8147312681973655	2.3783289333656725	0.8109553641377003	-0.2085716950142052	-0.03270097862722928	-0.5622979372864311	-0.6141284723406751	0.344547230995852	-1.3597373839386062	0.7517957253750428	0.4387129185961083	1.4790369680731323	1.084234430000899	-0.4628411111010684	0.3911962581894717	0.0763628372999465	0.7810338115227088	-0.09824326206829556	1.6241311266709515	-1.306730230604991	0.23090152708605616	-0.9388143168769032	-0.6406668899191049
ENSG00000003096.9	1.084234430000899	-0.9054682151499922	-0.164210777079331	-0.6141284723406751	-0.5119362138713294	-0.03270097862722928	0.7517957253750428	-0.09824326206829556	1.0458026143123609	-0.32150716026771675	-0.4387129185961083	0.03270097862722942	0.8416212335729143	-1.8147312681973655	1.4168672639646789	1.7116753065097288	0.8730997766188403	-2.110880219388008	1.9416960016178528	0.05451891484810106	0.344547230995852	-1.941696001617852	1.1663368969668275	-0.010898599553883236	0.27592106310796005	-1.5475149163347155	0.09824326206829556	-0.723186653500953	-0.3677716922563234	2.3783289333656725	-0.2759210631079599	-1.0088564614556432	-1.0458026143123609	-0.05451891484810106	1.3597373839386055	0.3677716922563233	-1.1243382315686392	-0.344547230995852	0.6406668899191048	0.4387129185961083	0.4872418422215693	-1.084234430000899	0.8109553641377003	-1.2571601440014075	-0.07636283729994635	-0.230901527086056	1.2571601440014075	-0.9388143168769032	-0.5622979372864311	-1.7116753065097283	-0.6406668899191049	0.3215071602677169	0.723186653500953	1.5475149163347155	1.210500350064283	-0.7517957253750428	1.1243382315686383	0.6951576302296063	0.186345392110644	-0.12017082809935466	-0.667664420705464	0.1201708280993545	1.4790369680731323	0.3911962581894717	-0.5369468212896339	-0.4872418422215691	2.110880219388008	-0.8109553641377003	0.5119362138713294	0.16421077707933085	0.9388143168769032	-0.7810338115227088	0.536946821289634	0.4628411111010683	-0.2986365279290154	-0.186345392110644	1.6241311266709515	-0.14215633413733494	-0.9732384952295132	-1.3597373839386062	-1.210500350064283	0.2986365279290154	0.7810338115227088	-0.4148374945423775	0.14215633413733494	-0.3911962581894717	0.23090152708605616	0.010898599553883236	-0.4628411111010684	0.4148374945423773	0.9732384952295128	0.6141284723406751	0.5880157233038166	-0.2533471031357997	-0.5880157233038165	-1.4168672639646789	1.306730230604991	-1.306730230604991	-1.1663368969668269	-1.4790369680731323	0.9054682151499924	-2.3783289333656707	0.5622979372864311	-0.2085716950142052	-0.6951576302296063	-1.624131126670952	1.814731268197365	-0.8416212335729142	0.2533471031357997	1.0088564614556432	0.20857169501420508	-0.8730997766188403	0.0763628372999465	0.667664420705464
ENSG00000004961.10	0.536946821289634	-0.7517957253750428	1.210500350064283	-0.5880157233038165	-1.7116753065097283	0.0763628372999465	-0.8109553641377003	-0.4148374945423775	1.9416960016178528	0.05451891484810106	1.7116753065097288	1.084234430000899	-0.4872418422215691	-0.8730997766188403	-2.3783289333656707	-1.2571601440014075	0.3911962581894717	-1.306730230604991	-0.4387129185961083	-0.723186653500953	-0.9054682151499922	-2.110880219388008	-0.2986365279290154	0.9908903387103096	0.4872418422215693	0.0	-0.5369468212896339	0.20857169501420508	-0.4628411111010684	0.4628411111010683	0.8416212335729143	2.3783289333656725	-1.1663368969668269	-0.164210777079331	-0.8416212335729142	-0.5119362138713294	-0.230901527086056	-0.3677716922563234	0.344547230995852	1.5475149163347155	1.6241311266709515	-0.07636283729994635	-1.210500350064283	-0.3911962581894717	2.110880219388008	-0.2759210631079599	1.814731268197365	1.4790369680731323	0.9054682151499924	-1.0088564614556432	-1.941696001617852	0.0	0.5622979372864311	-0.667664420705464	0.09824326206829556	-1.1243382315686392	-0.5622979372864311	0.23090152708605616	-1.624131126670952	0.7517957253750428	-1.4790369680731323	0.5880157233038166	-1.0458026143123609	-0.344547230995852	-1.4168672639646789	-0.03270097862722928	0.4387129185961083	-0.9732384952295132	-0.7810338115227088	0.9388143168769032	0.7091025034090241	1.0458026143123609	0.4148374945423773	0.7810338115227088	0.2533471031357997	1.306730230604991	-0.12017082809935466	-0.14215633413733494	1.1243382315686383	-0.186345392110644	0.186345392110644	0.6141284723406751	-1.084234430000899	-0.9388143168769032	1.1663368969668275	0.5119362138713294	1.4168672639646789	-0.6951576302296063	1.3597373839386055	-0.07636283729994635	0.14215633413733494	0.03270097862722942	-0.32150716026771675	-0.6141284723406751	0.16421077707933085	0.8730997766188403	0.6406668899191048	0.2986365279290154	-0.07636283729994635	0.1201708280993545	-1.3597373839386062	0.8109553641377003	-0.2085716950142052	-1.5475149163347155	-0.6406668899191049	-0.2533471031357997	0.3215071602677169	0.3677716922563233	0.7091025034090241	-1.8147312681973655	0.667664420705464	0.27592106310796005	0.9908903387103096	1.2571601440014075
ENSG00000005022.5	0.8891675429170125	-0.8261911774319647	1.7116753065097288	0.1974463506728047	-1.2571601440014075	1.210500350064283	0.05451891484810106	0.9558848086440046	1.084234430000899	0.3677716922563233	2.110880219388008	1.814731268197365	-1.0088564614556432	-1.8147312681973655	-2.3783289333656707	0.16421077707933085	-0.3677716922563234	-1.4790369680731323	-1.4168672639646789	-1.941696001617852	-0.7810338115227088	-1.7116753065097283	-0.9220131066555776	0.6141284723406751	1.0271542729149996	0.31005157130553906	-1.1450850855563184	1.1663368969668275	-0.10920048169143168	-1.624131126670952	-0.4628411111010684	0.0	0.05451891484810106	-0.230901527086056	-0.17526735043641087	-1.3597373839386062	-1.5475149163347155	-0.9732384952295132	0.1974463506728047	1.4472529659444882	2.110880219388008	0.7663328768271614	-1.1450850855563184	-0.4148374945423775	1.4472529659444882	-0.6273424506475129	-0.723186653500953	-0.31005157130553923	-0.04360735190134711	-1.0458026143123609	-0.344547230995852	-0.2759210631079599	-0.5244005127080409	0.1201708280993545	0.4387129185961083	-0.5880157233038165	-0.230901527086056	0.5880157233038166	-1.084234430000899	1.5846605561450566	-0.9220131066555776	-0.230901527086056	0.31005157130553906	1.1243382315686383	-0.723186653500953	-1.2571601440014075	0.9558848086440046	0.8261911774319647	0.31005157130553906	-0.6273424506475129	1.332765728752395	-0.667664420705464	-0.5244005127080409	0.1201708280993545	0.31005157130553906	-0.8730997766188403	-1.2571601440014075	-0.17526735043641087	0.2421090677135005	-0.723186653500953	-0.3911962581894717	-0.8261911774319647	-0.10920048169143168	-0.10920048169143168	0.4995509478168166	1.0271542729149996	-0.4628411111010684	0.7091025034090241	0.8261911774319647	0.8891675429170125	0.536946821289634	-0.5622979372864311	0.05451891484810106	-0.10920048169143168	0.7663328768271614	0.4995509478168166	1.2571601440014075	0.0	-0.4628411111010684	0.7091025034090241	0.6406668899191048	0.3911962581894717	0.5622979372864311	0.1201708280993545	0.2421090677135005	-0.04360735190134711	-0.31005157130553923	0.4387129185961083	2.110880219388008	-2.110880219388008	0.667664420705464	0.4387129185961083	1.5846605561450566	1.332765728752395
ENSG00000005302.13	-0.05451891484810106	0.344547230995852	-1.4168672639646789	0.5622979372864311	0.4148374945423773	-0.4872418422215691	1.814731268197365	-0.010898599553883236	-1.0088564614556432	1.5475149163347155	-1.2571601440014075	-1.210500350064283	0.14215633413733494	0.5880157233038166	-0.9732384952295132	-1.4790369680731323	-0.4029887212835551	0.4872418422215693	-0.5119362138713294	-1.7116753065097283	-2.110880219388008	1.0088564614556432	-0.344547230995852	-1.624131126670952	-0.09824326206829556	0.16421077707933085	-0.9054682151499922	-0.6141284723406751	-1.0458026143123609	-0.3677716922563234	-0.6406668899191049	0.3215071602677169	1.7116753065097288	-0.4029887212835551	-0.723186653500953	0.03270097862722942	0.4387129185961083	0.3677716922563233	-0.4628411111010684	-0.5622979372864311	0.05451891484810106	-0.186345392110644	-1.5475149163347155	0.6951576302296063	-1.306730230604991	-0.8730997766188403	0.536946821289634	-0.13115565641633714	-0.2085716950142052	0.7810338115227088	0.7517957253750428	0.010898599553883236	0.1201708280993545	-0.230901527086056	-1.3597373839386062	-0.07636283729994635	-0.6951576302296063	2.3783289333656725	-0.32150716026771675	-1.1663368969668269	0.09824326206829556	0.186345392110644	-0.03270097862722928	0.2533471031357997	-0.8416212335729142	-0.7517957253750428	-1.8147312681973655	1.3597373839386055	-0.2533471031357997	-0.2986365279290154	0.20857169501420508	-0.164210777079331	1.1663368969668275	1.6241311266709515	-0.4387129185961083	0.4628411111010683	1.1243382315686383	-0.13115565641633714	0.6141284723406751	1.306730230604991	0.9388143168769032	-0.2759210631079599	1.210500350064283	-0.9388143168769032	-0.667664420705464	0.3911962581894717	0.2986365279290154	1.2571601440014075	-1.084234430000899	-2.3783289333656707	-0.5369468212896339	1.0458026143123609	-1.1243382315686392	0.8730997766188403	1.4790369680731323	2.110880219388008	0.8109553641377003	0.9054682151499924	0.27592106310796005	1.9416960016178528	-1.941696001617852	0.6406668899191048	-0.8109553641377003	1.084234430000899	0.8416212335729143	0.5119362138713294	-0.7810338115227088	-0.5880157233038165	0.23090152708605616	0.9732384952295128	0.0763628372999465	0.667664420705464	1.4168672639646789	0.723186653500953
ENSG00000005889.11	1.9416960016178528	0.6406668899191048	1.4168672639646789	-0.6951576302296063	2.110880219388008	0.23090152708605616	-0.14215633413733494	1.6241311266709515	0.9388143168769032	1.814731268197365	0.03270097862722942	0.16421077707933085	0.7374157420660922	1.064821924388849	2.3783289333656725	-0.5622979372864311	-0.344547230995852	1.5475149163347155	-0.4995509478168166	-1.624131126670952	-0.667664420705464	0.0763628372999465	0.5622979372864311	-0.32150716026771675	0.7810338115227088	-0.723186653500953	-0.7517957253750428	1.210500350064283	-1.5475149163347155	-1.8147312681973655	-1.306730230604991	-1.0088564614556432	0.9054682151499924	-0.9054682151499922	0.14215633413733494	-1.3597373839386062	-0.3911962581894717	0.20857169501420508	0.09824326206829556	-0.9388143168769032	1.1243382315686383	0.8730997766188403	-0.3677716922563234	0.5880157233038166	-1.4790369680731323	-0.6141284723406751	-0.2533471031357997	-1.4168672639646789	-0.5880157233038165	-0.2759210631079599	0.6951576302296063	-0.4628411111010684	0.4029887212835551	0.3677716922563233	-0.2085716950142052	0.2533471031357997	-0.8109553641377003	0.9732384952295128	-0.4995509478168166	0.4387129185961083	-0.8730997766188403	1.3597373839386055	-0.186345392110644	-1.0458026143123609	-1.7116753065097283	-2.3783289333656707	-0.05451891484810106	-1.1663368969668269	0.3215071602677169	-0.03270097862722928	0.7374157420660922	-0.07636283729994635	-0.6406668899191049	1.1663368969668275	1.2571601440014075	0.8416212335729143	0.536946821289634	0.5119362138713294	-0.164210777079331	-0.09824326206829556	-0.4387129185961083	-0.12017082809935466	1.306730230604991	-0.9732384952295132	-0.4148374945423775	0.667664420705464	-0.010898599553883236	-1.084234430000899	-1.1243382315686392	1.064821924388849	-0.7810338115227088	0.186345392110644	-2.110880219388008	0.344547230995852	0.010898599553883236	1.4790369680731323	0.4628411111010683	1.0088564614556432	-1.941696001617852	0.4872418422215693	-0.230901527086056	-0.2986365279290154	0.1201708280993545	0.4029887212835551	0.27592106310796005	-0.8416212335729142	-0.5369468212896339	0.05451891484810106	1.7116753065097288	0.2986365279290154	0.8109553641377003	-1.210500350064283	-1.2571601440014075	0.6141284723406751
ENSG00000005893.11	0.1201708280993545	-0.8109553641377003	0.287260266941592	0.16421077707933085	1.4168672639646789	-0.7517957253750428	0.8730997766188403	0.9054682151499924	-0.2759210631079599	-0.03270097862722928	-0.9732384952295132	-0.3911962581894717	-1.0458026143123609	1.814731268197365	1.6241311266709515	0.5880157233038166	0.5622979372864311	1.2571601440014075	-0.667664420705464	-0.9388143168769032	0.6406668899191048	0.6141284723406751	-0.09824326206829556	-0.186345392110644	-0.6406668899191049	-0.6951576302296063	1.5475149163347155	-0.8416212335729142	-0.6141284723406751	-0.010898599553883236	0.09824326206829556	1.0458026143123609	0.8416212335729143	0.2533471031357997	0.23090152708605616	0.9732384952295128	-0.14215633413733494	0.667664420705464	0.7810338115227088	-2.3783289333656707	-0.9054682151499922	-1.0088564614556432	-0.723186653500953	-0.7810338115227088	-1.8147312681973655	-0.32150716026771675	0.4872418422215693	0.14215633413733494	0.4148374945423773	0.536946821289634	1.9416960016178528	0.7517957253750428	-0.5369468212896339	-1.4168672639646789	-1.624131126670952	0.0763628372999465	-1.7116753065097283	-0.164210777079331	0.20857169501420508	-1.5475149163347155	-0.3677716922563234	0.3911962581894717	-1.4790369680731323	-0.05451891484810106	-1.084234430000899	0.3215071602677169	-1.306730230604991	0.05451891484810106	1.1663368969668275	1.7116753065097288	-1.941696001617852	1.210500350064283	1.3597373839386055	-0.2085716950142052	-1.3597373839386062	0.4628411111010683	0.6951576302296063	0.287260266941592	-0.12017082809935466	2.110880219388008	1.0088564614556432	0.723186653500953	0.4387129185961083	-1.2571601440014075	0.010898599553883236	-0.4628411111010684	1.306730230604991	-0.344547230995852	-0.8730997766188403	-0.5880157233038165	-2.110880219388008	-0.4148374945423775	-1.1663368969668269	-1.210500350064283	-0.4872418422215691	1.084234430000899	0.03270097862722942	0.344547230995852	0.3677716922563233	0.9388143168769032	-0.07636283729994635	1.4790369680731323	-0.2533471031357997	0.5119362138713294	2.3783289333656725	0.8109553641377003	-0.2986365279290154	0.186345392110644	-0.230901527086056	1.1243382315686383	-0.5622979372864311	-0.4387129185961083	-0.5119362138713294	-1.1243382315686392
ENSG00000006756.11	-0.667664420705464	-0.6951576302296063	-1.1243382315686392	0.05451891484810106	-1.5475149163347155	0.9388143168769032	-0.05451891484810106	0.667664420705464	1.5475149163347155	1.1243382315686383	0.8730997766188403	0.344547230995852	-1.0458026143123609	0.3911962581894717	-1.3597373839386062	-1.4168672639646789	-1.306730230604991	0.1201708280993545	1.9416960016178528	-0.6406668899191049	0.4387129185961083	-0.7517957253750428	-0.2986365279290154	-0.2533471031357997	-1.210500350064283	0.6951576302296063	-0.186345392110644	-0.8109553641377003	-0.03270097862722928	2.3783289333656725	-0.164210777079331	1.306730230604991	0.23090152708605616	0.20857169501420508	-0.3911962581894717	-0.4148374945423775	0.6406668899191048	0.010898599553883236	-0.6141284723406751	0.6141284723406751	-0.8416212335729142	1.7116753065097288	2.110880219388008	0.0763628372999465	-0.4387129185961083	0.09824326206829556	0.7810338115227088	0.8416212335729143	1.1663368969668275	1.6241311266709515	-0.5622979372864311	-0.010898599553883236	-0.230901527086056	0.4872418422215693	1.3597373839386055	-0.4872418422215691	-0.32150716026771675	-2.3783289333656707	-1.8147312681973655	-0.344547230995852	-0.9054682151499922	0.4628411111010683	-0.5880157233038165	0.16421077707933085	-0.07636283729994635	0.186345392110644	1.4790369680731323	-0.09824326206829556	-0.723186653500953	0.3215071602677169	-0.5369468212896339	0.14215633413733494	0.2533471031357997	0.536946821289634	1.814731268197365	-0.2759210631079599	0.5880157233038166	1.2571601440014075	-1.624131126670952	0.3677716922563233	-0.2085716950142052	1.084234430000899	-1.4790369680731323	0.5119362138713294	-0.12017082809935466	0.03270097862722942	-1.0088564614556432	-0.4628411111010684	1.4168672639646789	1.0458026143123609	-1.2571601440014075	-1.084234430000899	0.8109553641377003	0.9054682151499924	0.2986365279290154	0.4148374945423773	0.7517957253750428	0.27592106310796005	-0.3677716922563234	1.210500350064283	0.723186653500953	-0.14215633413733494	-0.7810338115227088	0.5622979372864311	-2.110880219388008	1.0088564614556432	-1.7116753065097283	-1.941696001617852	0.9732384952295128	-0.9732384952295132	-0.5119362138713294	-0.8730997766188403	-1.1663368969668269	-0.9388143168769032
