Cause-Effect	Cause	Effect	Weight	AbsWeight	Test	Lag	Coef
ENSG00000124575.6-ENSG00000181634.7	ENSG00000124575.6	ENSG00000181634.7	0.18692008346	0.18692008346	enet	1	1
ENSG00000205177.6-ENSG00000095752.5	ENSG00000205177.6	ENSG00000095752.5	-0.186902177378	0.186902177378	enet	1	1
ENSG00000204531.14-ENSG00000130202.8	ENSG00000204531.14	ENSG00000130202.8	-0.186078258657	0.186078258657	enet	1	1
ENSG00000086548.8-ENSG00000189431.7	ENSG00000086548.8	ENSG00000189431.7	-0.185786906831	0.185786906831	enet	1	1
ENSG00000205177.6-ENSG00000132965.8	ENSG00000205177.6	ENSG00000132965.8	0.185739674189	0.185739674189	enet	1	1
ENSG00000137440.4-ENSG00000158445.7	ENSG00000137440.4	ENSG00000158445.7	-0.185619980103	0.185619980103	enet	1	1
ENSG00000181649.5-ENSG00000129757.11	ENSG00000181649.5	ENSG00000129757.11	0.185424394797	0.185424394797	enet	1	1
ENSG00000129988.5-ENSG00000197261.10	ENSG00000129988.5	ENSG00000197261.10	-0.185398246706	0.185398246706	enet	1	1
ENSG00000183671.11-ENSG00000166589.11	ENSG00000183671.11	ENSG00000166589.11	0.185328518601	0.185328518601	enet	1	1
ENSG00000250571.5-ENSG00000169429.9	ENSG00000250571.5	ENSG00000169429.9	-0.185004750806	0.185004750806	enet	1	1
ENSG00000205177.6-ENSG00000125657.4	ENSG00000205177.6	ENSG00000125657.4	-0.184921202635	0.184921202635	enet	1	1
ENSG00000142089.14-ENSG00000142871.14	ENSG00000142089.14	ENSG00000142871.14	-0.184819883585	0.184819883585	enet	1	1
ENSG00000183671.11-ENSG00000129757.11	ENSG00000183671.11	ENSG00000129757.11	0.184752455818	0.184752455818	enet	1	1
ENSG00000179913.9-ENSG00000135094.9	ENSG00000179913.9	ENSG00000135094.9	0.184607582759	0.184607582759	enet	1	1
ENSG00000183671.11-ENSG00000168955.3	ENSG00000183671.11	ENSG00000168955.3	-0.18405453795	0.18405453795	enet	1	1
ENSG00000133328.3-ENSG00000185338.4	ENSG00000133328.3	ENSG00000185338.4	0.184000478595	0.184000478595	enet	1	1
ENSG00000129988.5-ENSG00000119138.4	ENSG00000129988.5	ENSG00000119138.4	0.183802332937	0.183802332937	enet	1	1
ENSG00000183671.11-ENSG00000185432.11	ENSG00000183671.11	ENSG00000185432.11	0.183787399052	0.183787399052	enet	1	1
ENSG00000173391.7-ENSG00000205420.9	ENSG00000173391.7	ENSG00000205420.9	-0.183594216986	0.183594216986	enet	1	1
ENSG00000108551.4-ENSG00000163283.6	ENSG00000108551.4	ENSG00000163283.6	0.183507391324	0.183507391324	enet	1	1
ENSG00000186603.5-ENSG00000122786.18	ENSG00000186603.5	ENSG00000122786.18	-0.183122794375	0.183122794375	enet	1	1
ENSG00000187288.9-ENSG00000124205.14	ENSG00000187288.9	ENSG00000124205.14	0.182790962864	0.182790962864	enet	1	1
ENSG00000204531.14-ENSG00000155090.13	ENSG00000204531.14	ENSG00000155090.13	-0.182448245992	0.182448245992	enet	1	1
ENSG00000186603.5-ENSG00000151726.12	ENSG00000186603.5	ENSG00000151726.12	-0.182430964533	0.182430964533	enet	1	1
ENSG00000124575.6-ENSG00000183150.6	ENSG00000124575.6	ENSG00000183150.6	0.182390820498	0.182390820498	enet	1	1
ENSG00000186603.5-ENSG00000152086.8	ENSG00000186603.5	ENSG00000152086.8	-0.182368936994	0.182368936994	enet	1	1
ENSG00000160781.14-ENSG00000172137.17	ENSG00000160781.14	ENSG00000172137.17	0.182277064899	0.182277064899	enet	1	1
ENSG00000120057.4-ENSG00000179094.12	ENSG00000120057.4	ENSG00000179094.12	-0.182092366837	0.182092366837	enet	1	1
ENSG00000197696.8-ENSG00000108551.4	ENSG00000197696.8	ENSG00000108551.4	-0.18190450448	0.18190450448	enet	1	1
ENSG00000007255.9-ENSG00000116741.7	ENSG00000007255.9	ENSG00000116741.7	-0.18172989051	0.18172989051	enet	1	1
ENSG00000129757.11-ENSG00000115112.7	ENSG00000129757.11	ENSG00000115112.7	-0.181725423185	0.181725423185	enet	1	1
ENSG00000137440.4-ENSG00000087494.14	ENSG00000137440.4	ENSG00000087494.14	0.181580879873	0.181580879873	enet	1	1
ENSG00000129988.5-ENSG00000156675.14	ENSG00000129988.5	ENSG00000156675.14	0.181373770042	0.181373770042	enet	1	1
ENSG00000204531.14-ENSG00000023445.12	ENSG00000204531.14	ENSG00000023445.12	0.181369031589	0.181369031589	enet	1	1
ENSG00000160781.14-ENSG00000163993.6	ENSG00000160781.14	ENSG00000163993.6	-0.180823348751	0.180823348751	enet	1	1
ENSG00000170458.12-ENSG00000188483.7	ENSG00000170458.12	ENSG00000188483.7	-0.180555332772	0.180555332772	enet	1	1
ENSG00000185267.8-ENSG00000187288.9	ENSG00000185267.8	ENSG00000187288.9	0.180502892505	0.180502892505	enet	1	1
ENSG00000181649.5-ENSG00000096060.13	ENSG00000181649.5	ENSG00000096060.13	0.180391776677	0.180391776677	enet	1	1
ENSG00000243709.1-ENSG00000145040.3	ENSG00000243709.1	ENSG00000145040.3	0.1803865004	0.1803865004	enet	1	1
ENSG00000187486.5-ENSG00000107731.11	ENSG00000187486.5	ENSG00000107731.11	0.180230081123	0.180230081123	enet	1	1
ENSG00000279483.1-ENSG00000134363.10	ENSG00000279483.1	ENSG00000134363.10	-0.180202866002	0.180202866002	enet	1	1
ENSG00000056736.8-ENSG00000124882.3	ENSG00000056736.8	ENSG00000124882.3	0.180178604706	0.180178604706	enet	1	1
ENSG00000205177.6-ENSG00000148175.11	ENSG00000205177.6	ENSG00000148175.11	0.180147567654	0.180147567654	enet	1	1
ENSG00000086548.8-ENSG00000134070.4	ENSG00000086548.8	ENSG00000134070.4	-0.179981254827	0.179981254827	enet	1	1
ENSG00000164626.8-ENSG00000163739.4	ENSG00000164626.8	ENSG00000163739.4	0.179922950378	0.179922950378	enet	1	1
ENSG00000101198.13-ENSG00000156427.7	ENSG00000101198.13	ENSG00000156427.7	-0.179839565167	0.179839565167	enet	1	1
ENSG00000204531.14-ENSG00000204389.9	ENSG00000204531.14	ENSG00000204389.9	-0.179579188068	0.179579188068	enet	1	1
ENSG00000170477.11-ENSG00000143845.13	ENSG00000170477.11	ENSG00000143845.13	0.179533610127	0.179533610127	enet	1	1
ENSG00000056736.8-ENSG00000116741.7	ENSG00000056736.8	ENSG00000116741.7	-0.179269184736	0.179269184736	enet	1	1
ENSG00000177943.12-ENSG00000163659.11	ENSG00000177943.12	ENSG00000163659.11	-0.179198492212	0.179198492212	enet	1	1
ENSG00000243709.1-ENSG00000152086.8	ENSG00000243709.1	ENSG00000152086.8	-0.179140255828	0.179140255828	enet	1	1
ENSG00000243709.1-ENSG00000139132.13	ENSG00000243709.1	ENSG00000139132.13	-0.179110435912	0.179110435912	enet	1	1
ENSG00000086548.8-ENSG00000167615.15	ENSG00000086548.8	ENSG00000167615.15	0.178984720027	0.178984720027	enet	1	1
ENSG00000137440.4-ENSG00000107731.11	ENSG00000137440.4	ENSG00000107731.11	-0.178946802574	0.178946802574	enet	1	1
ENSG00000243709.1-ENSG00000170776.18	ENSG00000243709.1	ENSG00000170776.18	-0.178910051785	0.178910051785	enet	1	1
ENSG00000129988.5-ENSG00000117594.8	ENSG00000129988.5	ENSG00000117594.8	0.178901143648	0.178901143648	enet	1	1
ENSG00000160781.14-ENSG00000166592.10	ENSG00000160781.14	ENSG00000166592.10	-0.178828555476	0.178828555476	enet	1	1
ENSG00000187486.5-ENSG00000152086.8	ENSG00000187486.5	ENSG00000152086.8	0.178708276385	0.178708276385	enet	1	1
ENSG00000186603.5-ENSG00000154217.13	ENSG00000186603.5	ENSG00000154217.13	-0.17870660367	0.17870660367	enet	1	1
ENSG00000274267.1-ENSG00000197766.6	ENSG00000274267.1	ENSG00000197766.6	0.178705877839	0.178705877839	enet	1	1
ENSG00000186603.5-ENSG00000159263.14	ENSG00000186603.5	ENSG00000159263.14	0.178701450448	0.178701450448	enet	1	1
ENSG00000129988.5-ENSG00000172602.8	ENSG00000129988.5	ENSG00000172602.8	-0.178579689338	0.178579689338	enet	1	1
ENSG00000129988.5-ENSG00000163171.7	ENSG00000129988.5	ENSG00000163171.7	0.178574587165	0.178574587165	enet	1	1
ENSG00000129988.5-ENSG00000127129.8	ENSG00000129988.5	ENSG00000127129.8	0.178445488716	0.178445488716	enet	1	1
ENSG00000186603.5-ENSG00000138615.5	ENSG00000186603.5	ENSG00000138615.5	-0.178393947097	0.178393947097	enet	1	1
ENSG00000243709.1-ENSG00000163283.6	ENSG00000243709.1	ENSG00000163283.6	-0.178050720849	0.178050720849	enet	1	1
ENSG00000177943.12-ENSG00000116741.7	ENSG00000177943.12	ENSG00000116741.7	-0.178039901108	0.178039901108	enet	1	1
ENSG00000107731.11-ENSG00000158292.6	ENSG00000107731.11	ENSG00000158292.6	0.17800632927	0.17800632927	enet	1	1
ENSG00000143127.11-ENSG00000274267.1	ENSG00000143127.11	ENSG00000274267.1	-0.177843425839	0.177843425839	enet	1	1
ENSG00000170477.11-ENSG00000151726.12	ENSG00000170477.11	ENSG00000151726.12	0.177757846485	0.177757846485	enet	1	1
ENSG00000181649.5-ENSG00000039987.5	ENSG00000181649.5	ENSG00000039987.5	0.177755584302	0.177755584302	enet	1	1
ENSG00000137440.4-ENSG00000141750.6	ENSG00000137440.4	ENSG00000141750.6	-0.177432330475	0.177432330475	enet	1	1
ENSG00000133328.3-ENSG00000175305.15	ENSG00000133328.3	ENSG00000175305.15	0.17734728566	0.17734728566	enet	1	1
ENSG00000086548.8-ENSG00000151229.11	ENSG00000086548.8	ENSG00000151229.11	-0.177262344526	0.177262344526	enet	1	1
ENSG00000007255.9-ENSG00000004799.7	ENSG00000007255.9	ENSG00000004799.7	-0.177244646868	0.177244646868	enet	1	1
ENSG00000243709.1-ENSG00000187583.9	ENSG00000243709.1	ENSG00000187583.9	0.177230826223	0.177230826223	enet	1	1
ENSG00000243709.1-ENSG00000165757.8	ENSG00000243709.1	ENSG00000165757.8	-0.176785861587	0.176785861587	enet	1	1
ENSG00000204531.14-ENSG00000095752.5	ENSG00000204531.14	ENSG00000095752.5	-0.176690562324	0.176690562324	enet	1	1
ENSG00000159388.5-ENSG00000188293.5	ENSG00000159388.5	ENSG00000188293.5	-0.176689373046	0.176689373046	enet	1	1
ENSG00000101198.13-ENSG00000102760.12	ENSG00000101198.13	ENSG00000102760.12	-0.176683722307	0.176683722307	enet	1	1
ENSG00000187566.4-ENSG00000081181.6	ENSG00000187566.4	ENSG00000081181.6	0.176382667052	0.176382667052	enet	1	1
ENSG00000086548.8-ENSG00000184205.13	ENSG00000086548.8	ENSG00000184205.13	0.176302534572	0.176302534572	enet	1	1
ENSG00000170482.15-ENSG00000278637.1	ENSG00000170482.15	ENSG00000278637.1	0.176177253381	0.176177253381	enet	1	1
ENSG00000256060.2-ENSG00000019549.7	ENSG00000256060.2	ENSG00000019549.7	-0.175938731591	0.175938731591	enet	1	1
ENSG00000086548.8-ENSG00000163898.8	ENSG00000086548.8	ENSG00000163898.8	-0.175897578189	0.175897578189	enet	1	1
ENSG00000243709.1-ENSG00000187486.5	ENSG00000243709.1	ENSG00000187486.5	-0.175881469749	0.175881469749	enet	1	1
ENSG00000129988.5-ENSG00000159263.14	ENSG00000129988.5	ENSG00000159263.14	-0.175858220655	0.175858220655	enet	1	1
ENSG00000124575.6-ENSG00000133328.3	ENSG00000124575.6	ENSG00000133328.3	0.175800284758	0.175800284758	enet	1	1
ENSG00000107731.11-ENSG00000163283.6	ENSG00000107731.11	ENSG00000163283.6	0.175653505227	0.175653505227	enet	1	1
ENSG00000205177.6-ENSG00000185950.8	ENSG00000205177.6	ENSG00000185950.8	0.175633730911	0.175633730911	enet	1	1
ENSG00000129988.5-ENSG00000004799.7	ENSG00000129988.5	ENSG00000004799.7	0.175362196737	0.175362196737	enet	1	1
ENSG00000132744.6-ENSG00000138615.5	ENSG00000132744.6	ENSG00000138615.5	0.175350760788	0.175350760788	enet	1	1
ENSG00000107731.11-ENSG00000152779.13	ENSG00000107731.11	ENSG00000152779.13	0.175254041028	0.175254041028	enet	1	1
ENSG00000274267.1-ENSG00000187193.8	ENSG00000274267.1	ENSG00000187193.8	0.175227979838	0.175227979838	enet	1	1
ENSG00000129988.5-ENSG00000156427.7	ENSG00000129988.5	ENSG00000156427.7	0.175186059451	0.175186059451	enet	1	1
ENSG00000086548.8-ENSG00000127129.8	ENSG00000086548.8	ENSG00000127129.8	0.175159097553	0.175159097553	enet	1	1
ENSG00000129988.5-ENSG00000204389.9	ENSG00000129988.5	ENSG00000204389.9	-0.175024384904	0.175024384904	enet	1	1
ENSG00000169429.9-ENSG00000184270.4	ENSG00000169429.9	ENSG00000184270.4	-0.174958593907	0.174958593907	enet	1	1
ENSG00000007255.9-ENSG00000118523.5	ENSG00000007255.9	ENSG00000118523.5	-0.174944060461	0.174944060461	enet	1	1
ENSG00000186603.5-ENSG00000186907.6	ENSG00000186603.5	ENSG00000186907.6	0.174848838032	0.174848838032	enet	1	1
ENSG00000129757.11-ENSG00000183671.11	ENSG00000129757.11	ENSG00000183671.11	-0.174771794764	0.174771794764	enet	1	1
ENSG00000124575.6-ENSG00000146250.6	ENSG00000124575.6	ENSG00000146250.6	0.174695642839	0.174695642839	enet	1	1
ENSG00000128016.5-ENSG00000183598.3	ENSG00000128016.5	ENSG00000183598.3	-0.174688456622	0.174688456622	enet	1	1
ENSG00000170477.11-ENSG00000137463.4	ENSG00000170477.11	ENSG00000137463.4	-0.17464724641	0.17464724641	enet	1	1
ENSG00000187566.4-ENSG00000172137.17	ENSG00000187566.4	ENSG00000172137.17	0.174570450183	0.174570450183	enet	1	1
ENSG00000131480.7-ENSG00000089505.16	ENSG00000131480.7	ENSG00000089505.16	-0.174562717537	0.174562717537	enet	1	1
ENSG00000124575.6-ENSG00000162040.6	ENSG00000124575.6	ENSG00000162040.6	0.174527336682	0.174527336682	enet	1	1
ENSG00000124575.6-ENSG00000152527.12	ENSG00000124575.6	ENSG00000152527.12	0.174478742922	0.174478742922	enet	1	1
ENSG00000205177.6-ENSG00000140519.11	ENSG00000205177.6	ENSG00000140519.11	0.174421690668	0.174421690668	enet	1	1
ENSG00000189431.7-ENSG00000183598.3	ENSG00000189431.7	ENSG00000183598.3	-0.174259070723	0.174259070723	enet	1	1
ENSG00000170477.11-ENSG00000187193.8	ENSG00000170477.11	ENSG00000187193.8	0.174157575897	0.174157575897	enet	1	1
ENSG00000170477.11-ENSG00000163993.6	ENSG00000170477.11	ENSG00000163993.6	0.174118792194	0.174118792194	enet	1	1
ENSG00000274267.1-ENSG00000122862.4	ENSG00000274267.1	ENSG00000122862.4	0.173999847458	0.173999847458	enet	1	1
ENSG00000081041.8-ENSG00000170345.8	ENSG00000081041.8	ENSG00000170345.8	-0.173847109316	0.173847109316	enet	1	1
ENSG00000135094.9-ENSG00000061656.8	ENSG00000135094.9	ENSG00000061656.8	0.173820990702	0.173820990702	enet	1	1
ENSG00000132744.6-ENSG00000205420.9	ENSG00000132744.6	ENSG00000205420.9	0.173742415735	0.173742415735	enet	1	1
ENSG00000086548.8-ENSG00000136378.13	ENSG00000086548.8	ENSG00000136378.13	0.173679215736	0.173679215736	enet	1	1
ENSG00000086548.8-ENSG00000107201.8	ENSG00000086548.8	ENSG00000107201.8	-0.173603594798	0.173603594798	enet	1	1
ENSG00000129988.5-ENSG00000185112.5	ENSG00000129988.5	ENSG00000185112.5	0.173591410467	0.173591410467	enet	1	1
ENSG00000067798.12-ENSG00000100342.19	ENSG00000067798.12	ENSG00000100342.19	0.173578656422	0.173578656422	enet	1	1
ENSG00000183671.11-ENSG00000141052.16	ENSG00000183671.11	ENSG00000141052.16	-0.173129165358	0.173129165358	enet	1	1
ENSG00000129988.5-ENSG00000168824.13	ENSG00000129988.5	ENSG00000168824.13	0.17305423729	0.17305423729	enet	1	1
ENSG00000205177.6-ENSG00000116285.11	ENSG00000205177.6	ENSG00000116285.11	0.172888044005	0.172888044005	enet	1	1
ENSG00000137440.4-ENSG00000166833.18	ENSG00000137440.4	ENSG00000166833.18	-0.172830304129	0.172830304129	enet	1	1
ENSG00000129757.11-ENSG00000125657.4	ENSG00000129757.11	ENSG00000125657.4	0.172712295768	0.172712295768	enet	1	1
ENSG00000007255.9-ENSG00000189431.7	ENSG00000007255.9	ENSG00000189431.7	0.172569699481	0.172569699481	enet	1	1
ENSG00000086548.8-ENSG00000139182.12	ENSG00000086548.8	ENSG00000139182.12	0.172526197583	0.172526197583	enet	1	1
ENSG00000129988.5-ENSG00000111319.11	ENSG00000129988.5	ENSG00000111319.11	0.172488932992	0.172488932992	enet	1	1
ENSG00000107731.11-ENSG00000039987.5	ENSG00000107731.11	ENSG00000039987.5	0.172469970974	0.172469970974	enet	1	1
ENSG00000124575.6-ENSG00000178150.7	ENSG00000124575.6	ENSG00000178150.7	0.172450996903	0.172450996903	enet	1	1
ENSG00000124575.6-ENSG00000076864.18	ENSG00000124575.6	ENSG00000076864.18	0.172267242008	0.172267242008	enet	1	1
ENSG00000197405.6-ENSG00000120057.4	ENSG00000197405.6	ENSG00000120057.4	0.172148772196	0.172148772196	enet	1	1
ENSG00000131480.7-ENSG00000162040.6	ENSG00000131480.7	ENSG00000162040.6	-0.172096906017	0.172096906017	enet	1	1
ENSG00000160781.14-ENSG00000187193.8	ENSG00000160781.14	ENSG00000187193.8	-0.172096461339	0.172096461339	enet	1	1
ENSG00000204531.14-ENSG00000157514.15	ENSG00000204531.14	ENSG00000157514.15	0.172076561181	0.172076561181	enet	1	1
ENSG00000164379.5-ENSG00000166592.10	ENSG00000164379.5	ENSG00000166592.10	0.172055494753	0.172055494753	enet	1	1
ENSG00000170477.11-ENSG00000162040.6	ENSG00000170477.11	ENSG00000162040.6	-0.171987623414	0.171987623414	enet	1	1
ENSG00000133328.3-ENSG00000279483.1	ENSG00000133328.3	ENSG00000279483.1	0.171987402194	0.171987402194	enet	1	1
ENSG00000183671.11-ENSG00000100003.16	ENSG00000183671.11	ENSG00000100003.16	0.171886042923	0.171886042923	enet	1	1
ENSG00000186603.5-ENSG00000173262.10	ENSG00000186603.5	ENSG00000173262.10	-0.17184245564	0.17184245564	enet	1	1
ENSG00000205177.6-ENSG00000169991.9	ENSG00000205177.6	ENSG00000169991.9	-0.17184010135	0.17184010135	enet	1	1
ENSG00000137440.4-ENSG00000169297.7	ENSG00000137440.4	ENSG00000169297.7	0.171783536732	0.171783536732	enet	1	1
ENSG00000086548.8-ENSG00000120875.7	ENSG00000086548.8	ENSG00000120875.7	-0.171697596016	0.171697596016	enet	1	1
ENSG00000086548.8-ENSG00000205413.6	ENSG00000086548.8	ENSG00000205413.6	-0.171579758639	0.171579758639	enet	1	1
ENSG00000186603.5-ENSG00000166592.10	ENSG00000186603.5	ENSG00000166592.10	-0.171469581443	0.171469581443	enet	1	1
ENSG00000189431.7-ENSG00000171617.12	ENSG00000189431.7	ENSG00000171617.12	0.171401379225	0.171401379225	enet	1	1
ENSG00000181649.5-ENSG00000152779.13	ENSG00000181649.5	ENSG00000152779.13	0.171351394722	0.171351394722	enet	1	1
ENSG00000086548.8-ENSG00000187288.9	ENSG00000086548.8	ENSG00000187288.9	0.171304720402	0.171304720402	enet	1	1
ENSG00000181649.5-ENSG00000181885.17	ENSG00000181649.5	ENSG00000181885.17	0.171269299802	0.171269299802	enet	1	1
ENSG00000204531.14-ENSG00000204388.6	ENSG00000204531.14	ENSG00000204388.6	-0.17124283934	0.17124283934	enet	1	1
ENSG00000205177.6-ENSG00000145569.5	ENSG00000205177.6	ENSG00000145569.5	0.171236485065	0.171236485065	enet	1	1
ENSG00000129988.5-ENSG00000198517.8	ENSG00000129988.5	ENSG00000198517.8	-0.171189101297	0.171189101297	enet	1	1
ENSG00000184270.4-ENSG00000215375.5	ENSG00000184270.4	ENSG00000215375.5	-0.171106767215	0.171106767215	enet	1	1
ENSG00000181649.5-ENSG00000186204.13	ENSG00000181649.5	ENSG00000186204.13	0.170997816951	0.170997816951	enet	1	1
ENSG00000183671.11-ENSG00000109511.9	ENSG00000183671.11	ENSG00000109511.9	-0.170938515496	0.170938515496	enet	1	1
ENSG00000056736.8-ENSG00000073756.10	ENSG00000056736.8	ENSG00000073756.10	0.170919080126	0.170919080126	enet	1	1
ENSG00000205177.6-ENSG00000139832.4	ENSG00000205177.6	ENSG00000139832.4	0.170729514215	0.170729514215	enet	1	1
ENSG00000196081.8-ENSG00000183598.3	ENSG00000196081.8	ENSG00000183598.3	0.170705509672	0.170705509672	enet	1	1
ENSG00000183671.11-ENSG00000115112.7	ENSG00000183671.11	ENSG00000115112.7	0.170649479286	0.170649479286	enet	1	1
ENSG00000274267.1-ENSG00000171522.5	ENSG00000274267.1	ENSG00000171522.5	0.17064652077	0.17064652077	enet	1	1
ENSG00000185267.8-ENSG00000188747.7	ENSG00000185267.8	ENSG00000188747.7	0.170627467799	0.170627467799	enet	1	1
ENSG00000129757.11-ENSG00000187288.9	ENSG00000129757.11	ENSG00000187288.9	-0.170619986092	0.170619986092	enet	1	1
ENSG00000142089.14-ENSG00000106261.15	ENSG00000142089.14	ENSG00000106261.15	-0.17061419209	0.17061419209	enet	1	1
ENSG00000171970.11-ENSG00000274267.1	ENSG00000171970.11	ENSG00000274267.1	0.170558445236	0.170558445236	enet	1	1
ENSG00000204531.14-ENSG00000159388.5	ENSG00000204531.14	ENSG00000159388.5	0.170384036198	0.170384036198	enet	1	1
ENSG00000172137.17-ENSG00000168824.13	ENSG00000172137.17	ENSG00000168824.13	0.170311704866	0.170311704866	enet	1	1
ENSG00000189431.7-ENSG00000164949.6	ENSG00000189431.7	ENSG00000164949.6	0.17024987445	0.17024987445	enet	1	1
ENSG00000056736.8-ENSG00000143842.13	ENSG00000056736.8	ENSG00000143842.13	-0.170245263397	0.170245263397	enet	1	1
ENSG00000086548.8-ENSG00000139289.12	ENSG00000086548.8	ENSG00000139289.12	-0.170241996955	0.170241996955	enet	1	1
ENSG00000181649.5-ENSG00000211448.10	ENSG00000181649.5	ENSG00000211448.10	-0.170151590366	0.170151590366	enet	1	1
ENSG00000004848.6-ENSG00000163283.6	ENSG00000004848.6	ENSG00000163283.6	0.16995237742	0.16995237742	enet	1	1
ENSG00000243709.1-ENSG00000118523.5	ENSG00000243709.1	ENSG00000118523.5	-0.16994468537	0.16994468537	enet	1	1
ENSG00000243709.1-ENSG00000129757.11	ENSG00000243709.1	ENSG00000129757.11	-0.169903891751	0.169903891751	enet	1	1
ENSG00000160781.14-ENSG00000189431.7	ENSG00000160781.14	ENSG00000189431.7	0.169800924952	0.169800924952	enet	1	1
ENSG00000205177.6-ENSG00000073756.10	ENSG00000205177.6	ENSG00000073756.10	-0.169512243099	0.169512243099	enet	1	1
ENSG00000181649.5-ENSG00000144583.4	ENSG00000181649.5	ENSG00000144583.4	-0.169443483122	0.169443483122	enet	1	1
ENSG00000170477.11-ENSG00000122786.18	ENSG00000170477.11	ENSG00000122786.18	0.169216318366	0.169216318366	enet	1	1
ENSG00000124575.6-ENSG00000105088.7	ENSG00000124575.6	ENSG00000105088.7	0.169013578342	0.169013578342	enet	1	1
ENSG00000197766.6-ENSG00000108551.4	ENSG00000197766.6	ENSG00000108551.4	-0.16896360538	0.16896360538	enet	1	1
ENSG00000179094.12-ENSG00000115112.7	ENSG00000179094.12	ENSG00000115112.7	0.168949964233	0.168949964233	enet	1	1
ENSG00000173391.7-ENSG00000278637.1	ENSG00000173391.7	ENSG00000278637.1	0.168941552007	0.168941552007	enet	1	1
ENSG00000197696.8-ENSG00000134107.4	ENSG00000197696.8	ENSG00000134107.4	0.168612266207	0.168612266207	enet	1	1
ENSG00000205177.6-ENSG00000108691.8	ENSG00000205177.6	ENSG00000108691.8	-0.168500942565	0.168500942565	enet	1	1
ENSG00000177943.12-ENSG00000116285.11	ENSG00000177943.12	ENSG00000116285.11	-0.168459076554	0.168459076554	enet	1	1
ENSG00000170477.11-ENSG00000057294.12	ENSG00000170477.11	ENSG00000057294.12	0.168451155813	0.168451155813	enet	1	1
ENSG00000143320.7-ENSG00000188293.5	ENSG00000143320.7	ENSG00000188293.5	-0.168425787997	0.168425787997	enet	1	1
ENSG00000132744.6-ENSG00000076864.18	ENSG00000132744.6	ENSG00000076864.18	-0.168331770151	0.168331770151	enet	1	1
ENSG00000056736.8-ENSG00000118523.5	ENSG00000056736.8	ENSG00000118523.5	-0.168314346738	0.168314346738	enet	1	1
ENSG00000056736.8-ENSG00000107968.8	ENSG00000056736.8	ENSG00000107968.8	0.16829884526	0.16829884526	enet	1	1
ENSG00000180596.7-ENSG00000278637.1	ENSG00000180596.7	ENSG00000278637.1	-0.168285623031	0.168285623031	enet	1	1
ENSG00000086548.8-ENSG00000179913.9	ENSG00000086548.8	ENSG00000179913.9	-0.168227135397	0.168227135397	enet	1	1
ENSG00000250571.5-ENSG00000013441.14	ENSG00000250571.5	ENSG00000013441.14	0.168129538376	0.168129538376	enet	1	1
ENSG00000067798.12-ENSG00000124107.5	ENSG00000067798.12	ENSG00000124107.5	0.16812191728	0.16812191728	enet	1	1
ENSG00000187566.4-ENSG00000184270.4	ENSG00000187566.4	ENSG00000184270.4	-0.167973821567	0.167973821567	enet	1	1
ENSG00000205177.6-ENSG00000118523.5	ENSG00000205177.6	ENSG00000118523.5	0.167881945471	0.167881945471	enet	1	1
ENSG00000129988.5-ENSG00000153294.10	ENSG00000129988.5	ENSG00000153294.10	0.167820195991	0.167820195991	enet	1	1
ENSG00000183671.11-ENSG00000183578.5	ENSG00000183671.11	ENSG00000183578.5	0.167811825784	0.167811825784	enet	1	1
ENSG00000067798.12-ENSG00000152779.13	ENSG00000067798.12	ENSG00000152779.13	0.167627562326	0.167627562326	enet	1	1
ENSG00000160781.14-ENSG00000141750.6	ENSG00000160781.14	ENSG00000141750.6	-0.167624179519	0.167624179519	enet	1	1
ENSG00000129988.5-ENSG00000186907.6	ENSG00000129988.5	ENSG00000186907.6	-0.167550343414	0.167550343414	enet	1	1
ENSG00000205177.6-ENSG00000124205.14	ENSG00000205177.6	ENSG00000124205.14	0.167536637955	0.167536637955	enet	1	1
ENSG00000183671.11-ENSG00000132470.12	ENSG00000183671.11	ENSG00000132470.12	0.167509839187	0.167509839187	enet	1	1
ENSG00000007255.9-ENSG00000137331.11	ENSG00000007255.9	ENSG00000137331.11	0.167473755795	0.167473755795	enet	1	1
ENSG00000184270.4-ENSG00000100271.15	ENSG00000184270.4	ENSG00000100271.15	-0.167370975652	0.167370975652	enet	1	1
ENSG00000152086.8-ENSG00000183172.8	ENSG00000152086.8	ENSG00000183172.8	-0.167342273348	0.167342273348	enet	1	1
ENSG00000204531.14-ENSG00000145632.13	ENSG00000204531.14	ENSG00000145632.13	-0.167290697344	0.167290697344	enet	1	1
ENSG00000170477.11-ENSG00000179046.7	ENSG00000170477.11	ENSG00000179046.7	-0.167254170639	0.167254170639	enet	1	1
ENSG00000170477.11-ENSG00000054179.10	ENSG00000170477.11	ENSG00000054179.10	0.167172210119	0.167172210119	enet	1	1
ENSG00000243709.1-ENSG00000127129.8	ENSG00000243709.1	ENSG00000127129.8	-0.167169817442	0.167169817442	enet	1	1
ENSG00000160781.14-ENSG00000143845.13	ENSG00000160781.14	ENSG00000143845.13	-0.167144073046	0.167144073046	enet	1	1
ENSG00000186603.5-ENSG00000090376.7	ENSG00000186603.5	ENSG00000090376.7	-0.167103484495	0.167103484495	enet	1	1
ENSG00000086548.8-ENSG00000124882.3	ENSG00000086548.8	ENSG00000124882.3	-0.167023793828	0.167023793828	enet	1	1
ENSG00000204531.14-ENSG00000142871.14	ENSG00000204531.14	ENSG00000142871.14	-0.166965864883	0.166965864883	enet	1	1
